train_loss,val_loss,train_accuracy,val_accuracy,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall,train_time
0.5108273416123492,0.49561715671713924,0.8532658010012516,0.8639456933911159,0.8588507386859572,0.877396458790877,0.8355326160939424,0.9243941417071515,0.8909021442806646,0.8361567524006307,63.8213152885437
0.38951112393369064,0.43575554666384847,0.9639042944305383,0.9091532367280607,0.9625216943914567,0.9202891062493384,0.9531731059274465,0.9373011852427134,0.97504743926796,0.9051868034444146,63.37199306488037
0.3627030419542434,0.4174582710568334,0.972830686795995,0.9159500270855904,0.9714204025588,0.9298108502200434,0.9660067388236182,0.9055426959947745,0.9796552769105193,0.9562747026042917,63.52368927001953
0.3481416416295031,0.41087982730126715,0.9818067506257823,0.9262933369447454,0.9801633056279532,0.9347571357407424,0.9746440944901869,0.9662804693165509,0.9861384693948838,0.9063403449731237,63.52576565742493
0.3403356224298477,0.41077426243835774,0.9844913563829787,0.916060062296858,0.9830436995260416,0.9255963049429303,0.9815352816056192,0.9568412334725367,0.9870510258192713,0.8976599240668697,63.43119406700134
0.33460939964081376,0.4004984972342639,0.9879071495619525,0.9204530065005417,0.9865733175245971,0.9327467099705452,0.9855695685826324,0.9185503308700087,0.9899679845159847,0.948355535025365,63.53115439414978
0.33127399499111987,0.3975211436479864,0.9894031602002503,0.922467497291441,0.9875448685391217,0.9327265410805458,0.9884620206862175,0.9496144986215835,0.9898410284921595,0.9171635888579972,63.30002212524414
0.32903136002256517,0.38388369578710746,0.9904171229662078,0.9344359425785481,0.9889499033205481,0.9450576379329104,0.9891738756114488,0.9221567844187952,0.9910665589455202,0.9699290238707257,63.56657552719116
0.32713989742258764,0.3892053231387071,0.991156914893617,0.9225521397616467,0.9899934717465465,0.9327589110332182,0.9903005103896741,0.9504838131213271,0.9919813586612185,0.9166125803208615,63.56298470497131
0.3262035142234031,0.3879450051717355,0.9915890957446809,0.9293573943661971,0.9904089797439978,0.9390566601926988,0.9879826643775005,0.947030861537468,0.9931011362143027,0.9320738093668446,63.45387506484985
0.32429911881051166,0.39547763575970285,0.9931682180851064,0.9149512459371615,0.9917878393875396,0.9269157161727363,0.99028718116946,0.9256780963484426,0.9933935063090016,0.9289889918188255,63.20837759971619
0.32328319777833653,0.3937144355035164,0.9932012672090114,0.920588434452871,0.9917591064369491,0.9303233849199773,0.990192771757651,0.9501048516973871,0.9934390799103517,0.9124242729060502,63.24367046356201
