train_time,train_losses,train_accuracies,train_f1_scores,val_losses,val_accuracies,val_f1_scores
6.183851003646851,0.6750523830237596,0.6609200307245882,0.795848106469349,0.6746578595348608,0.6195652173913043,0.7651006711409396
5.928373098373413,0.6400321871042252,0.6609200307245882,0.795848106469349,0.6658154809586355,0.6195652173913043,0.7651006711409396
5.893245458602905,0.6162033116687899,0.6676623709140564,0.7981128162588138,0.6759418522086099,0.6195652173913043,0.7651006711409396
5.891649961471558,0.5691111534833908,0.7078603738158231,0.8136331464038765,0.689987079005375,0.6195652173913043,0.7651006711409396
5.890712022781372,0.4730506704553314,0.8111291286165401,0.8688903371052787,0.7331759807105377,0.6247796709753232,0.7667442816052595
5.9267072677612305,0.37815124282370444,0.8727489971835795,0.9071433019866725,0.6092107697067973,0.6902908343125734,0.7948231401741838
5.929705619812012,0.31044171402311843,0.8958777844158061,0.922510162601626,0.654390811920166,0.7087250293772033,0.8030980041703902
5.927923202514648,0.2653361494936373,0.9132883843987368,0.9351792777848666,0.6350948495842587,0.7336956521739131,0.8157520325203252
5.92533016204834,0.24051901924869287,0.9179824187078603,0.9382271646204281,0.6491442487061581,0.7279670975323149,0.8147629525905181
5.894992828369141,0.2079905378429786,0.9293334471281045,0.9467661051819468,0.612848054861354,0.74463866039953,0.8222119957048627
5.930624008178711,0.18539501548461293,0.9365025177093113,0.9520371325425477,0.5966585298007894,0.752497062279671,0.8256415562913907
5.930756330490112,0.16409627514202957,0.9465733549543398,0.9596545501417891,0.5583231644095662,0.7728407755581669,0.8361671698712856
5.933686017990112,0.15246829103030587,0.950499274558334,0.9625758162343528,0.5643445245016401,0.7707843713278496,0.834666525401282
5.896872282028198,0.132889859823753,0.9565588461210207,0.9672014949416844,0.524627597811066,0.7899529964747356,0.8468130690948045
5.934942245483398,0.12604819744339454,0.9574976529828454,0.9678999613252546,0.609329772329776,0.7588866039952996,0.8283757645459773
5.900774955749512,0.11125045755635136,0.9645813774857045,0.9732620320855615,0.6084951262607753,0.7739424206815512,0.8376239713019624
5.903568744659424,0.10168392972453781,0.9668003755227448,0.9748983674259534,0.554024359333181,0.7831227967097533,0.8416537079736179
5.9005372524261475,0.09211287643436504,0.9699581804216096,0.977302037657983,0.5895634811615276,0.7845182138660399,0.8432189804424495
5.902324438095093,0.08140786767572812,0.9753349833575147,0.9813536357184335,0.5746228343972536,0.8036868390129259,0.8537025888019265
6.7310872077941895,0.07924117354433173,0.9766151745327302,0.9823430854491558,0.5511719773862963,0.8058901292596945,0.8551225127446144
5.936058044433594,0.07104728779877009,0.9793462490398566,0.9843931381400748,0.5242436391727947,0.8175675675675675,0.8609493954321541
5.94277024269104,0.05749105935430397,0.983784245113937,0.9877403535940121,0.5095632226667671,0.8302732079905993,0.8668088294622789
5.938133001327515,0.04674414232494715,0.9873687804045405,0.9904503806942832,0.47778757431796776,0.8478995299647474,0.8799768183135324
5.937338590621948,0.03972544515019526,0.9904412392250576,0.9927713953788563,0.5249213141815685,0.8373237367802585,0.8723122153686517
5.9056556224823,0.03305296060305251,0.9926602372620978,0.994448030987734,0.5116758563808191,0.8401145710928319,0.8745750993835341
5.902542591094971,0.032707174389582615,0.9917214304002732,0.9937431464877765,0.4259729098493808,0.8630287896592245,0.888356779407363
5.935197353363037,0.029020473366076854,0.993172313732184,0.9948340436523312,0.4654135276502538,0.8546562867215041,0.8836361498206621
5.898751735687256,0.029106685866439795,0.9925748911837501,0.9943809339275335,0.5178301632404327,0.8376909518213866,0.8735553266964183
5.946492671966553,0.027567379611908742,0.9930869676538363,0.9947752047990711,0.45778682438012597,0.8554641598119859,0.8839759462327555
5.904895067214966,0.022349080167022414,0.9944525049073996,0.9958013048252697,0.4423405929146526,0.8590628672150411,0.8862814814814814
5.901922941207886,0.019506404029569872,0.9955620039259196,0.9966416946525446,0.44792316338726296,0.8642038777908343,0.8893940300293115
5.938302040100098,0.014421120048095674,0.997439617649569,0.9980625161456987,0.4640031323254665,0.8632491186839013,0.8878448379713287
5.901240348815918,0.012864634495876406,0.998293078433046,0.9987085109130828,0.4624804992263562,0.8649383078730905,0.8909058551343656
5.946650505065918,0.012139540115047408,0.9983784245113937,0.9987733230034218,0.48585573061604365,0.8614130434782609,0.8870262827037059
5.9033262729644775,0.009776843861049123,0.9990611931381753,0.9992898185809284,0.49646266877094164,0.863689776733255,0.8887823585810163
5.905041933059692,0.009862100940865828,0.9986344627464367,0.998966675277706,0.5003732317518965,0.8655258519388954,0.8897718379387153
5.941091299057007,0.008083246228204149,0.9994025774515661,0.9995480080067153,0.5263799039002891,0.8616333725029377,0.8848129126925899
5.90106725692749,0.007734612979339031,0.9990611931381753,0.9992897268676955,0.537054941197422,0.862735017626322,0.8859044014406935
5.9048967361450195,0.007383180792321978,0.9993172313732184,0.9994834710743802,0.5187632366318569,0.8642038777908343,0.8866964887554385
5.899938344955444,0.006981968573476795,0.9993172313732184,0.9994834710743802,0.4910502575825308,0.8675822561692127,0.8910639840493022
5.927212715148926,0.006608817542893003,0.9994025774515661,0.9995479496286729,0.5378240371975943,0.8584753231492362,0.8850307260903287
5.890730381011963,0.006367676637044338,0.9994879235299138,0.9996126033057852,0.5311644592574823,0.8617068155111633,0.8867913184632958
5.88134241104126,0.005725020404813973,0.9994025774515661,0.9995480663696817,0.5256099043605483,0.8634694477085781,0.8870114872667598
